cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure
1019171907102270149-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270587-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102090502-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907202460218,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270042-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270376-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460280-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270489-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102290623,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260171,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260568,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270215-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270419-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101430166-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907202270411,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101280616-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270094-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260198,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450384-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102260360-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460495-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270398-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270223-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907202260060,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450093-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450144-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102280446-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450094-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460071-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270249-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907201270362,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270189-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260480,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101250500,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101280574-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270437-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460524-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460416-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270103-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260404,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460399-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270227-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460514-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260290,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450508,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270242-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101420139-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450199-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,RT,RT
1019171907101270457-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270224-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270231-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102090613-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102090601-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270433-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270300-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460049-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460567-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270304-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907201260407,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907201260370,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450329-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260279,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270225-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260232,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270293-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260338,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101270299-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270288-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270125-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460527-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270110-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460582-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450500-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460104-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450462-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450438-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460569-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270116-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270142-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270249-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270270-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270317-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460548-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450501-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450484-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270278-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102440216-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102620077-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101250454,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460549-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270329-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907201250455,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101280656-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270339-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450524-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102090641-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450515-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450511-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270443-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102260139-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101250524,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102460509-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101260503,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907201250506,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101420193-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420164-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420143-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420137-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090411-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420203-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420162-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420056,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420167-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102460381,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907202090476,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101270077-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420168-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270409-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420057,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090417-2,093 RT-ZI Gnb3 Gaba,0431 RT-ZI Gnb3 Gaba_1,12 HY GABA,GABA,RT,RT
1019171907101420132-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101430183-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090354-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090353,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090286-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101590021-1,093 RT-ZI Gnb3 Gaba,0432 RT-ZI Gnb3 Gaba_2,12 HY GABA,GABA,RT,RT
1019171907101430124-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420238-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102100538-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090345-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101430223-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101430229,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090434-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090413-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270232-3,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420303-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420229,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101430119-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270264-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090388-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907202270361,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090344,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270330-3,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270306,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270121-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420326-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420411-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420612-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101430242-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090430-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101420520-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102260094-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102100436-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101260534,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102270062-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101260212,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090401-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907102090635-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907201420265,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907202100411,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101280328-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101430167-2,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907101270538-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450221-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102440054-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260202,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450433-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270179-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260297,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450417-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102440156-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907201270463,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270445-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270348-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102440189-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270068-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102100524,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270309-3,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450458-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907202450395,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101430138-1,093 RT-ZI Gnb3 Gaba,0433 RT-ZI Gnb3 Gaba_3,12 HY GABA,GABA,RT,RT
1019171907202450115,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101430023-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460327-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907202460215,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101440104-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460389-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260330,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260357,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101270414-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460387-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102090528-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460177-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460379-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907202620023,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450283-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101430161-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101250447,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102270136-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102460197-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102260218-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102620067-1,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907102450332-2,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
1019171907101260424,093 RT-ZI Gnb3 Gaba,0435 RT-ZI Gnb3 Gaba_5,12 HY GABA,GABA,RT,RT
